Date,TT_TU,Rolling_Mean,forecast,squared_error,is_anomaly
2019-10-01,10.628064516129031,10.36164759344598,9.341534636087674,1.6551591322392283,0
2019-11-01,5.527333333333333,10.389619815668203,4.902116797615758,0.39089571653468597,0
2019-12-01,2.7641935483870967,10.299807987711214,2.2450521265481416,0.269507815868972,0
2020-01-01,2.25,10.414566052227341,0.8138911877135311,2.0624085207268523,0
2020-02-01,5.425172413793103,10.68809232480534,1.2935551098031377,17.070261546629308,1
2020-03-01,5.623548387096774,10.586748238783834,5.163298958136509,0.21182953685824982,0
2020-04-01,10.199000000000002,10.534526016561612,9.838482320959105,0.12997299690103462,0
2020-05-01,12.063225806451612,10.602294833765912,13.661788087181701,2.5554013653729846,0
2020-06-01,16.923333333333332,10.311544833765913,17.762318469053074,0.7038960579586743,0
2020-07-01,18.447741935483872,10.204259887529354,19.225183462198906,0.6044153274610027,0
2020-08-01,19.933870967741935,10.301679242368063,18.438891358520184,2.2349640319888198,0
2020-09-01,14.407666666666668,10.349429242368062,13.907968728101311,0.2496980298064667,0
2020-10-01,9.990967741935485,10.296337844518602,9.519617838135828,0.22217073181194624,0
2020-11-01,4.711034482758621,10.228312940304042,4.987581575922899,0.07647829473761182,0
2020-12-01,2.611290322580645,10.215571004820172,2.2662505970158606,0.11905241221782185,0
