Date,TT_TU,Rolling_Mean,adjusted_TT
1989-05-01,14.824193548387097,9.652726318484383,23.171612903225807
1989-06-01,15.825999999999999,9.646781874039938,24.173419354838707
1989-07-01,18.830645161290324,9.72234639016897,27.178064516129034
1989-08-01,17.65741935483871,9.685437788018433,26.00483870967742
1989-09-01,14.767,9.7663544546851,23.11441935483871
1989-10-01,9.646129032258063,9.700467357910906,17.993548387096773
1989-11-01,1.9506666666666665,9.682300691244238,10.298086021505377
1989-12-01,1.2893548387096774,9.506279185867895,9.636774193548387
1990-01-01,1.6580645161290322,9.512811443932412,10.005483870967742
1990-02-01,4.919642857142857,9.669924539170507,13.267062211981568
1990-03-01,6.829032258064516,9.66562346390169,15.176451612903225
1990-04-01,7.947,9.678762352790578,16.29441935483871
1990-05-01,14.79483870967742,9.676316116231439,23.142258064516128
1990-06-01,15.868,9.67981611623144,24.21541935483871
1990-07-01,17.26322580645161,9.549197836661547,25.61064516129032
1990-08-01,19.155806451612904,9.674063428059396,27.503225806451614
1990-09-01,12.117333333333333,9.453257872503839,20.46475268817204
1990-10-01,9.312903225806451,9.425489055299538,17.66032258064516
1990-11-01,4.742999999999999,9.658183499743984,13.090419354838708
1990-12-01,0.2632258064516129,9.572672747055812,8.610645161290323
1991-01-01,1.572258064516129,9.565522209421403,9.919677419354839
1991-02-01,-3.367857142857143,8.874897209421402,4.979562211981567
1991-03-01,6.0603225806451615,8.810838069636455,14.407741935483871
1991-04-01,7.503333333333333,8.773865847414235,15.850752688172044
1991-05-01,9.929677419354839,8.368435739887353,18.27709677419355
1991-06-01,14.646333333333333,8.266630184331797,22.993752688172044
1991-07-01,20.433548387096774,8.530823732718893,28.780967741935484
1991-08-01,18.993225806451612,8.517275345622119,27.340645161290322
1991-09-01,15.289333333333333,8.781608678955454,23.636752688172045
1991-10-01,7.916774193548387,8.665264592933948,16.264193548387098
1991-11-01,3.772,8.58434792626728,12.11941935483871
1991-12-01,-0.7641935483870969,8.498729646697388,7.583225806451613
1992-01-01,0.9187096774193548,8.444267281105992,9.266129032258064
1992-02-01,1.9737931034482759,8.889404801631443,10.321212458286986
1992-03-01,4.96,8.797711253244346,13.30741935483871
1992-04-01,8.452666666666667,8.876822364355457,16.80008602150538
1992-05-01,15.553870967741936,9.345505160054381,23.901290322580646
1992-06-01,17.814,9.609477382276603,26.16141935483871
1992-07-01,18.950967741935486,9.48592899517983,27.298387096774196
1992-08-01,20.219354838709677,9.58810641453467,28.566774193548387
1992-09-01,13.417666666666666,9.432134192312445,21.765086021505375
1992-10-01,7.227096774193548,9.374661074032877,15.574516129032258
1992-11-01,5.455333333333333,9.514938851810653,13.802752688172042
1992-12-01,0.8206451612903226,9.647008744283772,9.168064516129032
1993-01-01,2.4919354838709675,9.778110894821406,10.839354838709678
1993-02-01,-1.545,9.484878136200717,6.80241935483871
1993-03-01,3.77258064516129,9.385926523297492,12.120000000000001
1993-04-01,11.535666666666666,9.642843189964157,19.883086021505378
1993-05-01,15.79258064516129,9.662735663082438,24.14
1993-06-01,16.6,9.56156899641577,24.94741935483871
1993-07-01,17.28451612903226,9.422698028673835,25.63193548387097
1993-08-01,17.370967741935484,9.185332437275987,25.718387096774194
1993-09-01,13.296333333333333,9.175221326164875,21.643752688172043
1993-10-01,8.133870967741936,9.250785842293906,16.481290322580648
1993-11-01,0.6606666666666666,8.851230286738351,9.008086021505376
1993-12-01,3.379032258064516,9.064429211469534,11.726451612903226
1994-01-01,3.011935483870968,9.107762544802869,11.359354838709677
1994-02-01,0.7350000000000001,9.297762544802868,9.08241935483871
1994-03-01,7.270967741935484,9.589294802867384,15.618387096774194
1994-04-01,8.072,9.300655913978495,16.41941935483871
1994-05-01,13.751612903225807,9.130575268817205,22.09903225806452
1994-06-01,17.613999999999997,9.215075268817204,25.961419354838707
1994-07-01,22.554193548387094,9.65421505376344,30.901612903225804
1994-08-01,19.07741935483871,9.79641935483871,27.42483870967742
1994-09-01,14.108,9.864058243727598,22.45541935483871
1994-10-01,7.89258064516129,9.843950716845878,16.240000000000002
1994-11-01,7.297666666666667,10.39703405017921,15.645086021505378
1994-12-01,3.851935483870968,10.436442652329749,12.199354838709677
1995-01-01,-0.12129032258064522,10.175340501792114,8.226129032258065
1995-02-01,4.746785714285714,10.509655977982591,13.094205069124424
1995-03-01,3.4938709677419357,10.19489791346646,11.841290322580646
1995-04-01,9.913333333333332,10.348342357910907,18.26075268817204
1995-05-01,12.48967741935484,10.243181067588326,20.837096774193547
1995-06-01,14.788333333333332,10.007708845366103,23.13575268817204
1995-07-01,20.76451612903226,9.858569060419866,29.11193548387097
1995-08-01,18.58225806451613,9.817305619559653,26.92967741935484
1995-09-01,12.859666666666667,9.713277841781872,21.207086021505376
1995-10-01,11.724838709677421,10.03263268049155,20.07225806451613
1995-11-01,2.4233333333333333,9.626438236047107,10.770752688172044
1995-12-01,-0.6651612903225806,9.250013504864311,7.682258064516129
1996-01-01,-2.4093548387096773,9.059341461853558,5.938064516129033
1996-02-01,-1.8306896551724139,8.511218514398715,6.516729699666296
1996-03-01,1.6883870967741934,8.360761525151403,10.035806451612903
1996-04-01,8.29,8.225483747373625,16.63741935483871
1996-05-01,12.33,8.212177295760721,20.67741935483871
1996-06-01,17.034333333333333,8.39934396242739,25.381752688172043
1996-07-01,16.320645161290322,8.029021381782227,24.668064516129032
1996-08-01,17.462903225806453,7.935741811889753,25.810322580645163
1996-09-01,11.467,7.819686256334198,19.814419354838712
1996-10-01,9.527096774193547,7.636541095043875,17.87451612903226
1996-11-01,4.897666666666667,7.84273553948832,13.245086021505376
1996-12-01,-2.6870967741935483,7.6742409158324065,5.660322580645161
1997-01-01,-3.8448387096774193,7.554617259918428,4.502580645161291
1997-02-01,4.0600000000000005,8.04550806451613,12.40741935483871
1997-03-01,6.872903225806452,8.477551075268817,15.220322580645162
